pl_name,disc_year,discoverymethod,pl_rade,pl_bmasse,pl_orbper,sy_dist
"Kepler-1264 b",2016,"Transit",1.18000000,1.76000000,0.96852602300,801.99300000
"Kepler-1265 b",2016,"Transit",1.35000000,2.39000000,6.49441289000,583.64100000
"Kepler-1223 b",2016,"Transit",1.22000000,1.98000000,16.30125900000,459.95700000
"Kepler-1224 b",2016,"Transit",1.33000000,2.33000000,13.32351601000,559.59800000
"Kepler-1268 b",2016,"Transit",2.03000000,4.78000000,40.99039860000,1840.77000000
"Kepler-1266 b",2016,"Transit",2.58000000,7.18000000,28.47474800000,849.31200000
"Kepler-1309 b",2016,"Transit",2.37000000,6.21000000,28.84326470000,845.00000000
"Kepler-517 b",2016,"Transit",2.67000000,7.61000000,60.92832271000,289.90700000
"Kepler-1358 b",2016,"Transit",1.12000000,1.46000000,7.06317341000,546.99800000
"Kepler-1359 b",2016,"Transit",2.83000000,8.40000000,59.49709520000,614.85900000
"Kepler-1225 b",2016,"Transit",1.82000000,3.97000000,7.01075434000,1347.52000000
"Kepler-1270 b",2016,"Transit",3.32000000,11.00000000,6.03356196000,1095.05000000
"Kepler-1314 b",2016,"Transit",5.11000000,22.90000000,5.42474928100,141.98685057
"Kepler-1362 b",2016,"Transit",2.60000000,7.27000000,136.20562600000,731.29800000
"Kepler-1363 b",2016,"Transit",1.25000000,2.10000000,2.94194094000,541.71400000
"Kepler-1227 b",2016,"Transit",2.29000000,5.86000000,94.28875770000,623.70600000
"Kepler-1228 b",2016,"Transit",1.54000000,2.99000000,0.57736957900,515.45300000
"Kepler-1316 b",2016,"Transit",3.54000000,12.30000000,87.97321360000,800.87100000
"Kepler-1318 b",2016,"Transit",3.11000000,9.85000000,213.25766300000,475.24800000
"Kepler-1364 b",2016,"Transit",2.15000000,5.27000000,13.32196237000,1056.90000000
"Kepler-1366 b",2016,"Transit",1.43000000,2.63000000,2.16457096800,465.82600000
"Kepler-1231 b",2016,"Transit",1.42000000,2.60000000,10.41725184000,987.23700000
"Kepler-523 b",2016,"Transit",1.96000000,4.50000000,5.83598311100,253.29500000
"Kepler-1274 b",2016,"Transit",1.42000000,2.60000000,6.98152703000,614.64800000
"Kepler-1367 b",2016,"Transit",0.92000000,0.72100000,1.57409027200,401.48400000
"Kepler-1235 b",2016,"Transit",0.79000000,0.41800000,4.16055856000,540.60400000
"Kepler-1424 b",2016,"Transit",1.16000000,1.65000000,29.60917440000,661.42100000
"Kepler-1426 b",2016,"Transit",1.56000000,3.05000000,14.25632270000,1697.81000000
"Kepler-556 b",2016,"Transit",2.24000000,5.65000000,11.72292176000,674.59800000
"Kepler-1586 b",2016,"Transit",1.52000000,2.92000000,15.60492120000,552.55000000
"Kepler-770 d",2016,"Transit",1.40000000,2.54000000,4.15244722000,930.45700000
"Kepler-783 b",2016,"Transit",0.78000000,0.39900000,4.29264638000,516.09000000
"Kepler-1427 b",2016,"Transit",1.10000000,1.37000000,0.96897237600,1220.00000000
"Kepler-1428 b",2016,"Transit",1.64000000,3.33000000,10.67607169000,1530.32000000
"Kepler-541 b",2016,"Transit",3.36000000,11.20000000,5.08005848000,1060.68000000
"Kepler-1165 b",2016,"Transit",1.55000000,3.02000000,9.47852200000,1575.20000000
"Kepler-1553 b",2016,"Transit",1.15000000,1.60000000,4.24261881000,692.59400000
"Kepler-1588 b",2016,"Transit",0.76000000,0.36300000,7.84931739000,924.14100000
"Kepler-1589 b",2016,"Transit",1.09000000,1.32000000,0.99166527400,1513.14000000
"Kepler-1432 b",2016,"Transit",2.22000000,5.56000000,23.91090110000,2171.87000000
"Kepler-1556 b",2016,"Transit",1.96000000,4.50000000,8.82713457000,944.54000000
"Kepler-1590 b",2016,"Transit",1.14000000,1.55000000,7.61760804000,771.15200000
"Kepler-398 d",2016,"Transit",0.88000000,0.61500000,6.83437001000,177.35500000
"Kepler-1321 c",2016,"Transit",2.40000000,6.35000000,2.22649108600,769.14600000
"Kepler-1433 b",2016,"Transit",1.56000000,3.05000000,4.13592271000,1328.00000000
"Kepler-1557 b",2016,"Transit",1.53000000,2.96000000,3.74032496000,1380.16000000
"Kepler-1178 b",2016,"Transit",1.07000000,1.24000000,31.80634000000,482.28700000
"Kepler-1592 b",2016,"Transit",1.54000000,2.99000000,3.05710069000,1639.47000000
"Kepler-1365 c",2016,"Transit",0.80000000,0.43700000,4.77468005000,840.12800000
"Kepler-1370 c",2016,"Transit",1.27000000,2.15000000,7.44142113000,1004.10000000
"Kepler-1336 c",2016,"Transit",1.71000000,3.57000000,5.77721211000,1126.64000000
"Kepler-1558 b",2016,"Transit",0.68000000,0.24400000,3.50470358000,325.73700000
"Kepler-1594 b",2016,"Transit",1.06000000,1.20000000,2.71603809000,976.86800000
"Kepler-1595 b",2016,"Transit",1.23000000,2.04000000,4.56380468000,845.02200000
"Kepler-1388 c",2016,"Transit",2.26000000,5.73000000,5.53608151000,453.79500000
"Kepler-1439 b",2016,"Transit",1.46000000,2.73000000,8.07392849000,225.39300000
"Kepler-1438 b",2016,"Transit",0.94000000,0.77900000,2.31942009000,1154.13000000
"Kepler-1440 b",2016,"Transit",1.26000000,2.13000000,39.85948400000,1115.35000000
"Kepler-576 b",2016,"Transit",3.27000000,10.70000000,29.91136794000,617.55000000
"Kepler-1596 b",2016,"Transit",1.90000000,4.27000000,66.37337900000,2146.23000000
"Kepler-577 b",2016,"Transit",2.55000000,7.04000000,25.69578251000,524.24700000
"Kepler-1393 b",2016,"Transit",0.80000000,0.43700000,2.44357812000,544.45600000
"Kepler-1394 b",2016,"Transit",1.39000000,2.51000000,3.93766373000,640.40900000
"Kepler-1441 b",2016,"Transit",1.31000000,2.27000000,39.44198390000,1110.48000000
"Kepler-511 b",2016,"Transit",6.35000000,33.10000000,296.63786500000,651.99900000
"Kepler-1563 b",2016,"Transit",0.75000000,0.34700000,3.43276598000,616.69700000
"Kepler-1564 b",2016,"Transit",1.47000000,2.76000000,18.05403810000,908.80500000
"Kepler-1603 b",2016,"Transit",1.29000000,2.21000000,2.27163926000,2712.58000000
"Kepler-1395 b",2016,"Transit",0.80000000,0.43700000,3.78470649000,492.89400000
"Kepler-549 c",2016,"Transit",2.93000000,8.91000000,117.04049800000,635.14500000
"Kepler-1565 b",2016,"Transit",1.19000000,1.81000000,1.53818843700,629.93000000
"Kepler-1567 b",2016,"Transit",2.73000000,7.90000000,153.97957800000,1206.11000000
"Kepler-1598 b",2016,"Transit",0.95000000,0.80900000,4.34195123000,619.86200000
"Kepler-1599 b",2016,"Transit",1.62000000,3.26000000,122.36355300000,1328.20000000
"Kepler-1399 b",2016,"Transit",1.25000000,2.10000000,1.63865305800,1385.70000000
"Kepler-684 b",2016,"Transit",3.36000000,11.20000000,6.77030200800,1731.27000000
"Kepler-605 c",2016,"Transit",0.86000000,0.56600000,2.35895151500,556.58000000
"Kepler-1569 b",2016,"Transit",1.68000000,3.46000000,5.79180156000,945.45400000
"Kepler-687 b",2016,"Transit",3.52000000,12.20000000,20.50586978000,633.66000000
"Kepler-1597 b",2016,"Transit",1.06000000,1.20000000,2.94654179000,1221.05000000
"Kepler-1402 b",2016,"Transit",0.76000000,0.36300000,2.03387914000,1493.64000000
"Kepler-610 c",2016,"Transit",3.30000000,10.90000000,151.86392000000,845.82400000
"Kepler-619 c",2016,"Transit",1.69000000,3.50000000,1.20846502600,900.67800000
"Kepler-1571 b",2016,"Transit",1.52000000,2.92000000,3.38555488000,675.30300000
"Kepler-1389 b",2016,"Transit",1.77000000,3.78000000,99.25309510000,497.09300000
"Kepler-1405 b",2016,"Transit",3.96000000,14.90000000,28.22741840000,1530.30000000
"Kepler-1406 b",2016,"Transit",1.10000000,1.37000000,11.62905828000,572.40300000
"Kepler-625 c",2016,"Transit",1.05000000,1.16000000,4.16536510000,760.70800000
"Kepler-217 d",2016,"Transit",1.32000000,2.30000000,3.88689525000,1104.64000000
"Kepler-1573 b",2016,"Transit",1.20000000,1.87000000,2.61575540000,1455.36000000
"Kepler-1574 b",2016,"Transit",1.29000000,2.21000000,6.94243340000,1384.16000000
"Kepler-758 d",2016,"Transit",2.12000000,5.14000000,20.49661970000,1502.32000000
"Kepler-533 b",2016,"Transit",3.38000000,11.40000000,28.51120525000,302.95500000
"Kepler-1407 b",2016,"Transit",2.25000000,5.69000000,20.07115040000,1396.41000000
"Kepler-653 c",2016,"Transit",0.78000000,0.39900000,0.90037647600,595.63400000
"Kepler-1541 b",2016,"Transit",1.16000000,1.65000000,8.40691199000,416.69200000
"Kepler-1245 c",2016,"Transit",1.44000000,2.67000000,2.93658468100,805.93600000
"Kepler-1050 c",2016,"Transit",1.48000000,2.79000000,21.12845690000,490.48800000
"Kepler-534 b",2016,"Transit",2.24000000,5.65000000,15.95994513000,570.65900000
"Kepler-1412 b",2016,"Transit",0.83000000,0.49800000,3.61460510000,755.67800000
"Kepler-1413 b",2016,"Transit",1.82000000,3.97000000,13.18296420000,1167.49000000
"Kepler-1542 b",2016,"Transit",0.76000000,0.36300000,3.95116882000,399.11400000
"TOI-5301 b",2024,"Transit",13.09208946,1182.32167404,5.85885800000,629.16100000
"Kepler-536 b",2016,"Transit",3.10000000,9.80000000,1.82708229900,462.32200000
"Kepler-1414 b",2016,"Transit",1.23000000,2.04000000,3.51576315000,570.83500000
"Kepler-1415 b",2016,"Transit",1.29000000,2.21000000,0.63642408000,1043.56000000
"Kepler-1545 b",2016,"Transit",2.70000000,7.75000000,163.69234900000,729.96400000
"Kepler-1254 d",2016,"Transit",1.31000000,2.27000000,5.72717226000,622.81800000
"Kepler-555 b",2016,"Transit",2.83000000,8.40000000,16.21775407000,973.12100000
"Kepler-245 e",2016,"Transit",1.75000000,1806.36000000,3.21982105600,861.52700000
"Kepler-1417 b",2016,"Transit",1.00000000,0.97200000,20.35052130000,991.84500000
"Kepler-1418 b",2016,"Transit",1.66000000,3.39000000,22.47644250000,499.00000000
"Kepler-1548 b",2016,"Transit",2.64000000,7.46000000,124.82867900000,872.27900000
"Kepler-1579 b",2016,"Transit",0.84000000,0.52000000,0.84990788900,466.00000000
"Kepler-903 c",2016,"Transit",2.53000000,6.94000000,62.92285570000,1369.24000000
"Kepler-1419 b",2016,"Transit",2.86000000,8.55000000,42.52158950000,1498.58000000
"Kepler-1154 c",2016,"Transit",2.36000000,6.17000000,8.45808312000,1460.10000000
"Kepler-1583 b",2016,"Transit",0.60000000,0.15600000,9.32807355000,403.93300000
"Kepler-1582 b",2016,"Transit",1.49000000,2.83000000,4.83817712000,78.89060000
"Kepler-1584 b",2016,"Transit",1.61000000,3.22000000,13.39970990000,1416.31000000
"Kepler-1469 b",2016,"Transit",2.80000000,8.25000000,21.86353010000,1159.30000000
"Kepler-633 b",2016,"Transit",1.63000000,3.29000000,8.50340718000,680.54000000
"Kepler-1511 b",2016,"Transit",1.68000000,3.46000000,23.23827920000,1475.60000000
"Kepler-1525 b",2016,"Transit",0.91000000,0.69300000,2.41660118300,382.98900000
"Kepler-1617 b",2016,"Transit",1.20000000,1.87000000,27.47855720000,898.31000000
"Kepler-1470 b",2016,"Transit",1.07000000,1.24000000,16.29509030000,590.60100000
"Kepler-132 e",2016,"Transit",1.18000000,1.76000000,110.28693740000,349.54900000
"Kepler-695 b",2016,"Transit",9.21000000,62.30000000,3.04033042400,842.94700000
"Kepler-704 b",2016,"Transit",2.61000000,7.32000000,3.76182115000,1228.83000000
"Kepler-1527 b",2016,"Transit",4.77000000,20.40000000,160.12991800000,1842.13000000
"Kepler-1618 b",2016,"Transit",1.26000000,2.13000000,6.10826019000,1229.25000000
"Kepler-630 b",2016,"Transit",3.18000000,10.20000000,161.47439370000,839.78400000
"Kepler-1472 b",2016,"Transit",1.90000000,4.27000000,38.13128310000,1479.14000000
"Kepler-622 b",2016,"Transit",2.13000000,5.18000000,14.28226676000,284.76100000
"Kepler-967 c",2016,"Transit",3.65000000,12.90000000,198.71125020000,568.54600000
"Kepler-154 e",2016,"Transit",1.50000000,2.86000000,3.93276465000,915.21200000
"Kepler-1529 b",2016,"Transit",2.10000000,5.06000000,5.33905686000,661.01400000
"Kepler-1090 b",2016,"Transit",2.25000000,5.69000000,198.68017900000,858.77000000
"Kepler-1619 b",2016,"Transit",0.76000000,0.36300000,23.62259130000,734.85000000
"Kepler-1477 b",2016,"Transit",1.18000000,1.76000000,11.55530021000,680.82800000
"Kepler-598 b",2016,"Transit",1.50000000,2.86000000,3.70175428000,681.08600000
"Kepler-1530 b",2016,"Transit",1.64000000,3.33000000,2.59044340000,489.87600000
"Kepler-1530 c",2016,"Transit",1.65000000,3.36000000,5.32274060000,489.87600000
"Kepler-692 b",2016,"Transit",3.11000000,9.85000000,21.81293494000,991.33600000
"Kepler-1622 b",2016,"Transit",1.47000000,2.76000000,10.81187370000,796.47700000
"Kepler-1479 b",2016,"Transit",1.83000000,4.01000000,14.53261362000,728.66800000
"Kepler-1480 b",2016,"Transit",1.67000000,3.43000000,22.12679948000,500.89200000
"Kepler-969 c",2016,"Transit",0.99000000,0.93700000,1.68293460400,390.35400000
"Kepler-990 c",2016,"Transit",1.53000000,2.96000000,0.53835430800,802.16300000
"Kepler-1093 c",2016,"Transit",1.96000000,4.50000000,89.72229200000,1072.88000000
"Kepler-1531 b",2016,"Transit",1.11000000,1.41000000,1.13854337600,666.33400000
"Kepler-631 b",2016,"Transit",2.90000000,8.75000000,17.97979059000,761.96600000
"Kepler-1623 b",2016,"Transit",1.31000000,2.27000000,4.36128348000,837.48100000
"Kepler-1481 b",2016,"Transit",1.23000000,2.04000000,5.94220998000,459.07600000
"Kepler-1483 b",2016,"Transit",1.52000000,2.92000000,9.50851560000,1273.78000000
"Kepler-636 b",2016,"Transit",4.45000000,18.10000000,16.08066114700,310.30100000
"Kepler-489 b",2016,"Transit",7.72000000,46.10000000,17.27629611900,369.64500000
"Kepler-1016 c",2016,"Transit",3.68000000,13.10000000,105.65513690000,1402.82000000
"Kepler-705 b",2016,"Transit",2.11000000,5.10000000,56.05605380000,276.88100000
"Kepler-1536 b",2016,"Transit",3.14000000,10.00000000,364.75803100000,387.24800000
"Kepler-632 b",2016,"Transit",2.21000000,5.52000000,30.99660733000,349.00000000
"Kepler-545 b",2016,"Transit",2.69000000,7.70000000,13.24934059000,818.00100000
"Kepler-1486 b",2016,"Transit",2.32000000,5.99000000,54.64957590000,1769.14000000
"Kepler-342 e",2016,"Transit",0.88000000,0.61500000,1.64422461300,781.61100000
"Kepler-582 b",2016,"Transit",3.68000000,13.10000000,18.49235668000,613.17900000
"Kepler-1409 b",2016,"Transit",1.04000000,1.12000000,0.76486492600,694.89000000
"Kepler-1444 b",2016,"Transit",2.18000000,5.39000000,33.42035034000,319.67500000
"Kepler-581 b",2016,"Transit",2.63000000,7.41000000,40.60698210000,703.75800000
"Kepler-1516 b",2016,"Transit",1.75000000,3.71000000,7.25931979000,1358.95000000
"Kepler-600 b",2016,"Transit",2.90000000,8.75000000,23.67517607000,619.72300000
"Kepler-1537 b",2016,"Transit",1.18000000,1.76000000,1.44445379800,517.29200000
"Kepler-1447 b",2016,"Transit",2.90000000,8.75000000,56.67472850000,890.29600000
"Kepler-1488 b",2016,"Transit",1.86000000,4.12000000,39.81899320000,905.82500000
"WASP-156 b",2017,"Transit",6.02802815,41.80000000,3.83616230000,122.06600000
"Kepler-1538 b",2016,"Transit",2.82000000,8.35000000,175.13881900000,1125.30000000
"Kepler-1448 b",2016,"Transit",1.61000000,3.22000000,12.27065865000,768.90300000
"Kepler-1493 b",2016,"Transit",1.41000000,2.57000000,15.02179830000,555.05100000
"Kepler-1519 b",2016,"Transit",7.06000000,39.60000000,240.79893970000,1441.63000000
"Kepler-688 b",2016,"Transit",9.76000000,68.70000000,3.89593684400,1357.75000000
"Kepler-1450 b",2016,"Transit",1.71000000,3.57000000,54.50941660000,505.82900000
"Kepler-1494 b",2016,"Transit",3.07000000,9.64000000,91.08048200000,1285.48000000
"Kepler-1495 b",2016,"Transit",2.94000000,8.96000000,85.27325600000,1355.54000000
"Kepler-1520 b",2016,"Transit",5.77000000,28.10000000,0.65355357200,607.91700000
"Kepler-637 b",2016,"Transit",4.75000000,20.20000000,23.20584623000,786.09100000
"Kepler-1607 b",2016,"Transit",0.92000000,0.72100000,13.64736760000,1286.10000000
"Kepler-1496 b",2016,"Transit",2.22000000,5.56000000,64.65880170000,1307.66000000
"Kepler-937 c",2016,"Transit",2.67000000,7.61000000,153.34336400000,1571.46000000
"Kepler-1065 c",2016,"Transit",1.60000000,3.19000000,2.37030743000,1122.48000000
"Kepler-1067 b",2016,"Transit",0.80000000,0.43700000,0.76212926100,667.69300000
"Kepler-578 b",2016,"Transit",2.00000000,4.66000000,1.61688369600,541.43200000
"Kepler-689 b",2016,"Transit",2.89000000,8.70000000,22.36656079000,1131.73000000
"Kepler-1460 b",2016,"Transit",1.96000000,4.50000000,29.96332470000,553.21800000
"Kepler-1498 b",2016,"Transit",1.33000000,2.33000000,48.05140500000,740.00000000
"Kepler-1073 c",2016,"Transit",1.64000000,3.33000000,4.02582254000,809.89700000
"Kepler-701 b",2016,"Transit",2.84000000,8.45000000,10.35533177000,774.15200000
"Kepler-1611 b",2016,"Transit",0.81000000,0.45700000,5.17624290000,908.44400000
"Kepler-624 b",2016,"Transit",2.31000000,5.95000000,14.58649607000,748.18800000
"Kepler-1462 b",2016,"Transit",3.82000000,14.00000000,65.64883410000,1017.82000000
"Kepler-1500 b",2016,"Transit",1.20000000,1.87000000,15.03301050000,1217.82000000
"Kepler-1522 b",2016,"Transit",1.73000000,3.64000000,1.84788917100,814.12500000
"Kepler-625 b",2016,"Transit",1.99000000,4.62000000,7.75192492000,760.70800000
"Kepler-1612 b",2016,"Transit",1.03000000,1.08000000,3.91795101000,764.72600000
"Kepler-1464 b",2016,"Transit",1.66000000,3.39000000,31.77859010000,1151.73000000
"Kepler-1464 c",2016,"Transit",1.00000000,0.97200000,5.32786292000,1151.73000000
"Kepler-1504 b",2016,"Transit",2.13000000,5.18000000,82.30400300000,2435.94000000
"Kepler-1505 b",2016,"Transit",0.93000000,0.74900000,30.86093660000,495.14800000
"Kepler-1523 b",2016,"Transit",1.58000000,3.12000000,0.93875077000,865.59600000
"Kepler-1085 b",2016,"Transit",7.22000000,41.20000000,219.32175280000,1364.53000000
"Kepler-1613 b",2016,"Transit",2.08000000,4.98000000,1.51842990000,1508.33000000
"Kepler-1614 b",2016,"Transit",1.49000000,2.83000000,3.94661410000,1191.19000000
"Kepler-1468 b",2016,"Transit",1.73000000,3.64000000,8.23984869000,1899.24000000
"Kepler-1507 b",2016,"Transit",0.84000000,0.52000000,16.05062130000,320.47800000
"Kepler-1509 b",2016,"Transit",1.85000000,4.08000000,25.43381970000,2002.96000000
"Kepler-1086 c",2016,"Transit",2.94000000,8.96000000,161.51633450000,466.08400000
"Kepler-1524 b",2016,"Transit",3.54000000,12.30000000,70.96746030000,381.77300000
"Kepler-1616 b",2016,"Transit",1.02000000,1.04000000,6.76284377000,1137.81000000
"Kepler-1645 b",2016,"Transit",1.78000000,3.82000000,16.17795610000,1202.47000000
"Kepler-741 b",2016,"Transit",2.97000000,9.11000000,7.03902374000,1661.87000000
"Kepler-564 b",2016,"Transit",4.63000000,19.40000000,3.75083228500,863.03700000
"Kepler-594 b",2016,"Transit",2.18000000,5.39000000,13.64618192000,769.20000000
"Kepler-154 d",2016,"Transit",3.84000000,14.10000000,20.54981883000,915.21200000
"Kepler-642 b",2016,"Transit",2.90000000,8.75000000,4.41745855000,781.58200000
"Kepler-643 b",2016,"Transit",10.16000000,321.00830000,16.33889626000,1063.58000000
"Kepler-726 b",2016,"Transit",3.26000000,10.70000000,21.80451088000,762.08100000
"Kepler-1143 c",2016,"Transit",3.60000000,12.60000000,210.63059100000,555.18900000
"Kepler-148 d",2016,"Transit",8.68000000,56.30000000,51.84688575000,791.16300000
"Kepler-673 b",2016,"Transit",6.54000000,34.80000000,3.72873109300,918.21000000
"Kepler-674 b",2016,"Transit",1.69000000,3.50000000,2.24338184700,342.25400000
"Kepler-712 b",2016,"Transit",3.41000000,11.50000000,21.02247699000,872.49300000
"Kepler-1628 b",2016,"Transit",6.43000000,33.80000000,76.37803300000,352.00000000
"Kepler-1388 e",2016,"Transit",2.46000000,6.62000000,37.63270840000,453.79500000
"Kepler-655 b",2016,"Transit",2.71000000,7.80000000,46.40633580000,752.56200000
"Kepler-565 b",2016,"Transit",3.64000000,12.90000000,4.24374722600,1041.00000000
"Kepler-676 b",2016,"Transit",3.04000000,9.48000000,11.59822172000,295.19600000
"Kepler-675 b",2016,"Transit",2.44000000,6.53000000,2.33743801000,665.68000000
"Kepler-1630 b",2016,"Transit",2.19000000,5.43000000,509.99740200000,331.21300000
"Kepler-1482 b",2016,"Transit",1.01000000,1.01000000,12.25383217000,567.55600000
"Kepler-587 b",2016,"Transit",2.23000000,5.60000000,10.94027841000,787.89400000
"Kepler-657 b",2016,"Transit",3.52000000,12.20000000,24.54350418000,1691.88000000
"Kepler-483 b",2016,"Transit",3.21000000,10.40000000,30.22910400000,860.35500000
"Kepler-572 b",2016,"Transit",2.58000000,7.18000000,17.20523483000,504.66700000
